"","Species","Phylum","Class"
"26219","Rhynchonereella","Annelida","Polychaeta"
"26220","Scoletoma","Annelida","Polychaeta"
"26221","Namalycastis","Annelida","Polychaeta"
"26222","Plotohelmis tenuis","Annelida","Polychaeta"
"26223","Notaulax phaeotaenia","Annelida","Polychaeta"
"26224","Perkinsiana rubra","Annelida","Polychaeta"
"26225","Caminus","Porifera","Demospongiae"
"26226","Axinella rugosa","Porifera","Demospongiae"
"26227","Thenea muricata","Porifera","Demospongiae"
"26228","Sceptrintus richardi","Porifera","Demospongiae"
"26229","Siphonidium ramosum","Porifera","Demospongiae"
"26230","Rhabdodictyum delicatum","Porifera","Hexactinellida"
"26231","Endeis","Arthropoda","Pycnogonida"
"26232","Trichocerca capucina","Rotifera","Eurotatoria"
"26233","Peponocyathus folliculus","Cnidaria","Anthozoa"
"26234","Rhizophysa","Cnidaria","Hydrozoa"
"26235","Tursiops","Chordata","Mammalia"
"26236","Soestia","Chordata","Thaliacea"
"26237","Diala","Mollusca","Gastropoda"
"26238","Glaucus","Mollusca","Gastropoda"
"26239","Metaxia","Mollusca","Gastropoda"
"26240","Scaphander lignarius","Mollusca","Gastropoda"
"26241","Epitonium striatissimum","Mollusca","Gastropoda"
"26242","Dacrydium vitreum","Mollusca","Bivalvia"
"26243","Ostrea edulis","Mollusca","Bivalvia"
"26244","Pisanianura grimaldii","Mollusca","Gastropoda"
"26245","Majinae","Arthropoda","Malacostraca"
"26246","Euechinoidea","Echinodermata","Echinoidea"
"26247","Callipallene emaciata","Arthropoda","Pycnogonida"
"26248","Scarabaeidae","Arthropoda","Hexapoda"
"26249","Malacanthidae","Chordata","Teleostei"
"26250","Archimonocelis glabrodorsata","Platyhelminthes",NA
"26251","Radiaster elegans","Echinodermata","Asteroidea"
"26252","Archilina stylifera","Platyhelminthes",NA
"26253","Monocelis alboguttata","Platyhelminthes",NA
"26254","Asychis atlanticus","Annelida","Polychaeta"
"26255","Janiroidea","Arthropoda","Malacostraca"
"26256","Dushia atra","Nemertea","Pilidiophora"
"26257","Arothron","Chordata","Teleostei"
"26258","Cryptopecten phrygium","Mollusca","Bivalvia"
"26259","Petricolaria pholadiformis","Mollusca","Bivalvia"
"26260","Pione vastifica","Porifera","Demospongiae"
"26261","Cyclaspis varians","Arthropoda","Malacostraca"
"26262","Lepisosteus","Chordata","Holostei"
"26263","Corymorpha pendula","Cnidaria","Hydrozoa"
"26264","Gnesioceros sargassicola","Platyhelminthes",NA
"26265","Psilaster andromeda florae","Echinodermata","Asteroidea"
"26266","Gastropsetta","Chordata","Teleostei"
"26267","Hemanthias","Chordata","Teleostei"
"26268","Serranus subligarius","Chordata","Teleostei"
"26269","Dorosoma","Chordata","Teleostei"
"26270","Stenotomus","Chordata","Teleostei"
"26271","Zenometra columnaris","Echinodermata","Crinoidea"
"26272","Leucandra curva","Porifera","Calcarea"
"26273","Ircinia reteplana","Porifera","Demospongiae"
"26274","Spongia (Spongia) isidis","Porifera","Demospongiae"
"26275","Smenospongia maynardii","Porifera","Demospongiae"
"26276","Petrosia (Strongylophora)","Porifera","Demospongiae"
"26277","Xestospongia testudinaria","Porifera","Demospongiae"
"26278","Ectyoplasia","Porifera","Demospongiae"
"26279","Aplysina spengelii","Porifera","Demospongiae"
"26280","Erylus ministrongylus","Porifera","Demospongiae"
"26281","Pione lampa","Porifera","Demospongiae"
"26282","Pseudotrachya amaza","Porifera","Demospongiae"
"26283","Spirastrella mollis","Porifera","Demospongiae"
"26284","Tethya diploderma","Porifera","Demospongiae"
"26285","Neopelta perfecta","Porifera","Demospongiae"
"26286","Pararete farreopsis","Porifera","Hexactinellida"
"26287","Farrea parasitica","Porifera","Hexactinellida"
"26288","Farrea pocillum","Porifera","Hexactinellida"
"26289","Lithospongia torva","Porifera","Hexactinellida"
"26290","Scleroplegma lanterna","Porifera","Hexactinellida"
"26291","Tamaria","Echinodermata","Asteroidea"
"26292","Siphonodictyon","Porifera","Demospongiae"
"26293","Prionaster","Echinodermata","Asteroidea"
"26294","Phosichthys","Chordata","Teleostei"
"26295","Alticus","Chordata","Teleostei"
"26296","Gorgasia","Chordata","Teleostei"
"26297","Stereonephthya","Cnidaria","Anthozoa"
"26298","Puerulus","Arthropoda","Malacostraca"
"26299","Ficus","Mollusca","Gastropoda"
"26300","Acar","Mollusca","Bivalvia"
"26301","Platygyra daedalea","Cnidaria","Anthozoa"
"26302","Isognomon perna","Mollusca","Bivalvia"
"26303","Lepas (Lepas) indica","Arthropoda","Thecostraca"
"26304","Nassarius olivaceus","Mollusca","Gastropoda"
"26305","Nerita costata","Mollusca","Gastropoda"
"26306","Mauritia arabica","Mollusca","Gastropoda"
"26307","Palmadusta clandestina","Mollusca","Gastropoda"
"26308","Fissurella barbouri","Mollusca","Gastropoda"
"26309","Olivellinae","Mollusca","Gastropoda"
"26310","Condylocardia","Mollusca","Bivalvia"
"26311","Discradisca","Brachiopoda","Lingulata"
"26312","Stenosarina angustata","Brachiopoda","Rhynchonellata"
"26313","Callidactylus","Arthropoda","Malacostraca"
"26314","Cilunculus antillensis","Arthropoda","Pycnogonida"
"26315","Tanystylum hummelincki","Arthropoda","Pycnogonida"
"26316","Endoxocrinus (Diplocrinus) wyvillethomsoni","Echinodermata","Crinoidea"
"26317","Amphiura (Ophionema)","Echinodermata","Ophiuroidea"
"26318","Amphiura lunaris","Echinodermata","Ophiuroidea"
"26319","Ophiocoma aethiops","Echinodermata","Ophiuroidea"
"26320","Ophiolepis ailsae","Echinodermata","Ophiuroidea"
"26321","Ophiotoma bartletti","Echinodermata","Ophiuroidea"
"26322","Ophiologimus secundus","Echinodermata","Ophiuroidea"
"26323","Chauliopleona","Arthropoda","Malacostraca"
"26324","Aporobopyrus","Arthropoda","Malacostraca"
"26325","Corallana","Arthropoda","Malacostraca"
"26326","Neostenetroides","Arthropoda","Malacostraca"
"26327","Plicifusus","Mollusca","Gastropoda"
"26328","Aegapheles antillensis","Arthropoda","Malacostraca"
"26329","Eurydice piperata","Arthropoda","Malacostraca"
"26330","Limnoria andamanensis","Arthropoda","Malacostraca"
"26331","Gnathia virginalis","Arthropoda","Malacostraca"
"26332","Dolichiscus annaoides","Arthropoda","Malacostraca"
"26333","Stenobermuda acutirostrata","Arthropoda","Malacostraca"
"26334","Bythognathia yucatanensis","Arthropoda","Malacostraca"
"26335","Munidion cubense","Arthropoda","Malacostraca"
"26336","Scombrinae","Chordata","Teleostei"
"26337","Ricordea","Cnidaria","Anthozoa"
"26338","Epinnula","Chordata","Teleostei"
"26339","Hemiemblemaria","Chordata","Teleostei"
"26340","Sarotherodon","Chordata","Teleostei"
"26341","Snyderidia","Chordata","Teleostei"
"26342","Ophichthus zophochir","Chordata","Teleostei"
"26343","Bregmaceros houdei","Chordata","Teleostei"
"26344","Epinephelus maculatus","Chordata","Teleostei"
"26345","Peristedion barbiger","Chordata","Teleostei"
"26346","Leptostomias leptobolus","Chordata","Teleostei"
"26347","Minyichthys inusitatus","Chordata","Teleostei"
"26348","Crenimugil heterocheilos","Chordata","Teleostei"
"26349","Bagre panamensis","Chordata","Teleostei"
"26350","Stemonosudis miscella","Chordata","Teleostei"
"26351","Cynoscion albus","Chordata","Teleostei"
"26352","Diapterus peruvianus","Chordata","Teleostei"
"26353","Gobionellus daguae","Chordata","Teleostei"
"26354","Pomacentrus coelestis","Chordata","Teleostei"
"26355","Scorpaenopsis cirrosa","Chordata","Teleostei"
"26356","Icichthys lockingtoni","Chordata","Teleostei"
"26357","Achirus klunzingeri","Chordata","Teleostei"
"26358","Chelmonops truncatus","Chordata","Teleostei"
"26359","Eugerres lineatus","Chordata","Teleostei"
"26360","Gillellus healae","Chordata","Teleostei"
"26361","Guentheridia formosa","Chordata","Teleostei"
"26362","Nettenchelys pygmaea","Chordata","Teleostei"
"26363","Odontognathus panamensis","Chordata","Teleostei"
"26364","Urobatis halleri","Chordata","Elasmobranchii"
"26365","Actinia minutissima","Cnidaria","Anthozoa"
"26366","Coryne sargassicola","Cnidaria","Hydrozoa"
"26367","Zygophylax crassicaulis","Cnidaria","Hydrozoa"
"26368","Synthecium tubithecum","Cnidaria","Hydrozoa"
"26369","Muricea fruticosa","Cnidaria","Anthozoa"
"26370","Lignella richardii","Cnidaria","Anthozoa"
"26371","Ralpharia gorgoniae","Cnidaria","Hydrozoa"
"26372","Symmetroscyphus intermedius","Cnidaria","Hydrozoa"
"26373","Ophiomitra robusta","Echinodermata","Ophiuroidea"
"26374","Laubieriopsis","Annelida","Polychaeta"
"26375","Antiobactrum","Annelida","Polychaeta"
"26376","Eumida muriatica","Annelida","Polychaeta"
"26377","Eunice lanai","Annelida","Polychaeta"
"26378","Sige belizensis","Annelida","Polychaeta"
"26379","Terebellides californica","Annelida","Polychaeta"
"26380","Eunice macrobranchia","Annelida","Polychaeta"
"26381","Typosyllis (Typosyllis) regulata","Annelida","Polychaeta"
"26382","Antalis bartletti","Mollusca","Scaphopoda"
"26383","Chiridiella chainae","Arthropoda","Copepoda"
"26384","Euaugaptilus diminutus","Arthropoda","Copepoda"
"26385","Euaugaptilus marginatus","Arthropoda","Copepoda"
"26386","Euaugaptilus sublongiseta","Arthropoda","Copepoda"
"26387","Euaugaptilus vescus","Arthropoda","Copepoda"
"26388","Gaetanus brevicornis","Arthropoda","Copepoda"
"26389","Labidocera panamae","Arthropoda","Copepoda"
"26390","Pennella exocoeti","Arthropoda","Copepoda"
"26391","Pontellina platychela","Arthropoda","Copepoda"
"26392","Amphiascoides walteri","Arthropoda","Copepoda"
"26393","Agaricochirus hispidus","Arthropoda","Malacostraca"
"26394","Keijia demissa","Arthropoda","Ostracoda"
"26395","Scleroplegma herculeum","Porifera","Hexactinellida"
"26396","Paguristes spectabilis","Arthropoda","Malacostraca"
"26397","Paguristes wassi","Arthropoda","Malacostraca"
"26398","Voluta demarcoi","Mollusca","Gastropoda"
"26399","Nephropides","Arthropoda","Malacostraca"
"26400","Acanthopleura vaillantii","Mollusca","Polyplacophora"
"26401","Cryptoconchus floridanus","Mollusca","Polyplacophora"
"26402","Aulospongus phakelloides","Porifera","Demospongiae"
"26403","Trigonostomum franki","Platyhelminthes",NA
"26404","Schizobopyrina bombyliaster","Arthropoda","Malacostraca"
"26405","Neoamphitrite glasbyi","Annelida","Polychaeta"
"26406","Nucinella","Mollusca","Bivalvia"
"26407","Provanna","Mollusca","Gastropoda"
"26408","Parvamussium marmoratum","Mollusca","Bivalvia"
"26409","Munidopsis sharreri","Arthropoda","Malacostraca"
"26410","Evenor fuciformis","Porifera","Demospongiae"
"26411","Terpios corallina","Porifera","Demospongiae"
"26412","Bellottia robusta","Chordata","Teleostei"
"26413","Cribrochalina dura","Porifera","Demospongiae"
"26414","Vokesimurex sallasi","Mollusca","Gastropoda"
"26415","Typhina expansa","Mollusca","Gastropoda"
"26416","Neogonodactylus petilus","Arthropoda","Malacostraca"
"26417","Nannosquilla hancocki","Arthropoda","Malacostraca"
"26418","Petalactis calendula","Cnidaria","Anthozoa"
"26419","Nemactis colorata","Cnidaria","Anthozoa"
"26420","Bayerotrochus midas","Mollusca","Gastropoda"
"26421","Berthelinia","Mollusca","Gastropoda"
"26422","Carditamera","Mollusca","Bivalvia"
"26423","Ctenocheles","Arthropoda","Malacostraca"
"26424","Dendroica","Chordata","Aves"
"26425","Neocaudites","Arthropoda","Ostracoda"
"26426","Prosorhynchus atlanticus","Platyhelminthes","Trematoda"
"26427","Pseudopecoelus tortugae","Platyhelminthes","Trematoda"
"26428","Euchelus guttarosea","Mollusca","Gastropoda"
"26429","Solariella multirestis","Mollusca","Gastropoda"
"26430","Megalomphalus oxychone","Mollusca","Gastropoda"
"26431","Sinum minus","Mollusca","Gastropoda"
"26432","Cerithiopsis prieguei","Mollusca","Gastropoda"
"26433","Olivella perplexa","Mollusca","Gastropoda"
"26434","Gerdiella cingulata","Mollusca","Gastropoda"
"26435","Vitricythara metria","Mollusca","Gastropoda"
"26436","Gymnobela edgariana","Mollusca","Gastropoda"
"26437","Longchaeus candidus","Mollusca","Gastropoda"
"26438","Haminoea glabra","Mollusca","Gastropoda"
"26439","Branchiomma conspersum","Annelida","Polychaeta"
"26440","Glyptobairdia coronata","Arthropoda","Ostracoda"
"26441","Tethygeneia longleyi","Arthropoda","Malacostraca"
"26442","Periclimenaeus perlatus","Arthropoda","Malacostraca"
"26443","Paraxiopsis spinipleura","Arthropoda","Malacostraca"
"26444","Cyclozodion angustum","Arthropoda","Malacostraca"
"26445","Podochela macrodera","Arthropoda","Malacostraca"
"26446","Raymanninus schmitti","Arthropoda","Malacostraca"
"26447","Holopus rangii","Echinodermata","Crinoidea"
"26448","Golfingia (Nephasoma)","Annelida",NA
"26449","Neopisosoma curacaoense","Arthropoda","Malacostraca"
"26450","Conus brunneus","Mollusca","Gastropoda"
"26451","Conus dominicanus","Mollusca","Gastropoda"
"26452","Conus trinitarius","Mollusca","Gastropoda"
"26453","Calcarovula piragua","Mollusca","Gastropoda"
"26454","Miraclathurella","Mollusca","Gastropoda"
"26455","Pilsbryspira zebroides","Mollusca","Gastropoda"
"26456","Dicranodromia ovata","Arthropoda","Malacostraca"
"26457","Pitho dispar","Arthropoda","Malacostraca"
"26458","Coryrhynchus sidneyi","Arthropoda","Malacostraca"
"26459","Pseudorhombila octodentata","Arthropoda","Malacostraca"
"26460","Littorina scutulata","Mollusca","Gastropoda"
"26461","Tectarius coronatus","Mollusca","Gastropoda"
"26462","Olivella marmosa","Mollusca","Gastropoda"
"26463","Heilprinia timessa","Mollusca","Gastropoda"
"26464","Eusarsiella donabbotti","Arthropoda","Ostracoda"
"26465","Adrana","Mollusca","Bivalvia"
"26466","Volvarina ceciliae","Mollusca","Gastropoda"
"26467","Asterinides pilosa","Echinodermata","Asteroidea"
"26468","Xylocythere turnerae","Arthropoda","Ostracoda"
"26469","Kudoa ovivora","Cnidaria","Myxozoa"
"26470","Pseudovertagus aluco","Mollusca","Gastropoda"
"26471","Luidia lawrencei","Echinodermata","Asteroidea"
"26472","Smithsonidrilus luteolus","Annelida","Clitellata"
"26473","Tectidrilus gabriellae","Annelida","Clitellata"
"26474","Tubificoides panamensis","Annelida","Clitellata"
"26475","Ranularia rehderi","Mollusca","Gastropoda"
"26476","Pustulatirus mediamericanus","Mollusca","Gastropoda"
"26477","Ingolfiella margaritae","Arthropoda","Malacostraca"
"26478","Limaria hemphilli","Mollusca","Bivalvia"
"26479","Plethotaenia angularis","Echinodermata","Echinoidea"
"26480","Neopneustes micrasteroides","Echinodermata","Echinoidea"
"26481","Periclimenes bowmani","Arthropoda","Malacostraca"
"26482","Periclimenes finlayi","Arthropoda","Malacostraca"
"26483","Synalpheus kensleyi","Arthropoda","Malacostraca"
"26484","Epitonium miserum","Mollusca","Gastropoda"
"26485","Tudivasum spinosum","Mollusca","Gastropoda"
"26486","Lyncina lynx","Mollusca","Gastropoda"
"26487","Paracolochirus mysticus","Echinodermata","Holothuroidea"
"26488","Calliostoma argentum","Mollusca","Gastropoda"
"26489","Crassispira semigranosa","Mollusca","Gastropoda"
"26490","Dentistyla sericifilum","Mollusca","Gastropoda"
"26491","Diodora vetula","Mollusca","Gastropoda"
"26492","Lamellitrochus bicoronatus","Mollusca","Gastropoda"
"26493","Lamellitrochus fenestratus","Mollusca","Gastropoda"
"26494","Mangelia halitropis","Mollusca","Gastropoda"
"26495","Microtralia ovulum","Mollusca","Gastropoda"
"26496","Pyramidelloides carinatus","Mollusca","Gastropoda"
"26497","Tegula puntagordana","Mollusca","Gastropoda"
"26498","Trochostilifer eucidaricola","Mollusca","Gastropoda"
"26499","Armatobalanus","Arthropoda","Thecostraca"
"26500","Sertularella distans","Cnidaria","Hydrozoa"
"26501","Trichopeltarion dextrum","Arthropoda","Malacostraca"
"26502","Nassarius bantamensis","Mollusca","Gastropoda"
"26503","Melanella amblytera","Mollusca","Gastropoda"
"26504","Cymbiola vespertilio","Mollusca","Gastropoda"
"26505","Mammilla melanostoma","Mollusca","Gastropoda"
"26506","Monetaria caputserpentis","Mollusca","Gastropoda"
"26507","Ophioplinthus scutata","Echinodermata","Ophiuroidea"
"26508","Cyclostremiscus xantusi","Mollusca","Gastropoda"
"26509","Parviturbo acuticostatus","Mollusca","Gastropoda"
"26510","Cerithiopsis carpenteri","Mollusca","Gastropoda"
"26511","Triphora pedroana","Mollusca","Gastropoda"
"26512","Turbonilla eva","Mollusca","Gastropoda"
"26513","Alpheus lancirostris","Arthropoda","Malacostraca"
"26514","Triphora chrysolitha","Mollusca","Gastropoda"
"26515","Schwartziella burragei","Mollusca","Gastropoda"
"26516","Oxymeris cerithina","Mollusca","Gastropoda"
"26517","Limenandra nodosa","Mollusca","Gastropoda"
"26518","Mogoplistidae","Arthropoda","Hexapoda"
"26519","Xanthodaphne sofia","Mollusca","Gastropoda"
"26520","Palola madeirensis","Annelida","Polychaeta"
"26521","Dolichopteroides binocularis","Chordata","Teleostei"
"26522","Lottia conus","Mollusca","Gastropoda"
"26523","Temorites sarsi","Arthropoda","Copepoda"
"26524","Stomatolepas dermochelys","Arthropoda","Thecostraca"
"26525","Protodrilus smithsoni","Annelida","Polychaeta"
"26526","Ophiomusium rugosum","Echinodermata","Ophiuroidea"
"26527","Strobiligera compsa","Mollusca","Gastropoda"
"26528","Prionospio rotunda","Annelida","Polychaeta"
"26529","Conasprella bajanensis","Mollusca","Gastropoda"
"26530","Conasprella mahogani","Mollusca","Gastropoda"
"26531","Callyspongia inflata","Porifera","Demospongiae"
"26532","Halechiniscus remanei antillensis","Tardigrada","Heterotardigrada"
"26533","Douglassia antillensis","Mollusca","Gastropoda"
"26534","Lirobarleeia gradata","Mollusca","Gastropoda"
"26535","Ameritella texana","Mollusca","Bivalvia"
"26536","Kalolophus antillarum","Mollusca","Bivalvia"
"26537","Vullietoliva foxi","Mollusca","Gastropoda"
"26538","Hysterothylacium tetrapteri","Nematoda","Chromadorea"
"26539","Alpheopsis paratrigona","Arthropoda","Malacostraca"
"26540","Clathrina curacaoensis","Porifera","Calcarea"
"26541","Sycon conulosum","Porifera","Calcarea"
"26542","Naria helvola","Mollusca","Gastropoda"
"26543","Naria erosa","Mollusca","Gastropoda"
"26544","Farrea schulzei","Porifera","Hexactinellida"
"26545","Caryophyllia pocillum","Cnidaria","Anthozoa"
"26546","Meandrina spongiosa","Cnidaria","Anthozoa"
"26547","Papyridea clenchi","Mollusca","Bivalvia"
"26548","Actinopoda","Echinodermata","Holothuroidea"
"26549","Kirkegaardia playita","Annelida","Polychaeta"
"26550","Neoterebra petiveriana","Mollusca","Gastropoda"
"26551","Prolixodens ara","Mollusca","Gastropoda"
"26552","Pseudoaugeneriella spongicola","Annelida","Polychaeta"
"26553","Actinacis martiniana","Cnidaria","Anthozoa"
"26554","Icterus galbula","Chordata","Aves"
"26555","Pseudominona cancan","Platyhelminthes",NA
"26556","Carcharodorhynchus smilodon","Platyhelminthes",NA
"26557","Schizochilus maximus","Platyhelminthes",NA
"26558","Antipathes dissecta","Cnidaria","Anthozoa"
