"","NameBeforeCor","acceptedName_wormsV1","genus_wormsV1","class_wormsV1","phylum_wormsV1","Timestamp","Article.ID.number","PremierNom","Article_authors","Article_year","Article_title","Article_journal","Article_vol","Article_start.Page","Article_end.Page","OLD_Nb_CScomplex_inArticle","OLD_nb_RemainingArticles","OLD_nb_RemovedArticles","Group_survey","MainDataType","GeneticMarker","Nb_CS","Morpho_diff","relativeDistribution","Eco_diff","Repro_diff","RIOK","Nig","Nsg","Nim","Nsm","Region","Comments","Larva","Habitat","adultDispersal","SpeciesName","acceptedName_wormsOLD","genus_wormsOLD","class_wormsOLD","phylum_wormsOLD","KeepFATE","acceptedName_worms","gs","yearb","genus_worms","class_worms","phylum_worms","Nb_CScomplex_inArticle","nb_RemainingArticles","nb_RemovedArticles","nb_art","nb_Articles_per_sp","orig_Nig","orig_Nsg","orig_Nim","orig_Nsm","Npol","Ntemp","Trop","Stemp","Spol","nb_zones","range_long_r100","range_lat_r100","CHull_r100","NbSitesUsed_r100","SimplifiedName","ncbi","mito","dna","Geo_diff","larv.pktro","larv.leci","larv.dd","larv.pel","larva","Hpelagic","Hcoastal","Hcoralreef","Hdeepsea","Hintertidal","Hseagrass","Hestuarine","Hcave","adultbenthic","adultpelagic","HabAdu","Demersal","HKKv2","HKKv3","Hsubstrate","HDifAccess","Dispers","DispAdult","noNeedTaxonSearch","genus","genusBC","Geo_dif3","symp","sympara","allop","NoMorphoDiff","StatMorphoDiff","DiagMorphoDiff","phylum_class","hard_skeleton","ferti","image","genitals","CSss","Sympatric"
"415","Starksia sluiteri","Starksia sluiteri","Starksia","Actinopterygii","Chordata",NA,NA,"Starksia","Baldwin, Carole C.; Castillo, Cristina I.; Weigt, Lee A.; Victor, Benjamin C.",2011,"Seven new species within western Atlantic Starksia atlantica, S. lepicoelia, and S. sluiteri (Teleostei, Labrisomidae), with comments on congruence of DNA barcodes and species","ZOOKEYS",NA,"21","72",3,1,0,"Fish","Genetic, Morphological","mtDNA",3,"Diagnostic","Allopatric",NA,NA,TRUE,"20","6","52","8",NA,NA,"Planktotroph","Coral reef","Demersal or benthic","Starksia sluiteri","Starksia sluiteri","Starksia","Actinopterygii","Chordata","other","Starksia sluiteri",38,1919,"Starksia","Actinopterygii","Chordata",3,1,0,1,1,"20","6","52","8",FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,"Starksia sluiteri","TRUE","TRUE","mito","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef,Demersal or benthic",TRUE,10,10,NA,"Normal",NA,"Demersal or benthic",NA,"Starksia","Starksia","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Chordata_Actinopterygii","Y","E","Y","N",FALSE,FALSE
"416","Stegastes variabilis","Stegastes variabilis","Stegastes","Actinopterygii","Chordata","06/08/2023 21:51",163,"Stegastes","de Souza, AS; Rosa, RD; Soares, RX; de Lima, PA; de Oliveira, C; Shibatta, OA; Molina, WF",2016,"A reappraisal of Stegastes species occurring in the South Atlantic using morphological and molecular data","HELGOLAND MARINE RESEARCH",70,NA,NA,NA,NA,0,"Fish","Genetic, Morphological","mtDNA, other nuclear",2,"Statistic","Allopatric",NA,NA,TRUE,"8","2","8","2","Atlantic, Caribbean",NA,"Planktotroph, Coral reef","Coastal","Coastal","Stegastes variabilis",NA,NA,NA,NA,"other","Stegastes variabilis",39,1855,"Stegastes","Actinopterygii","Chordata",1,1,0,1,1,"8","2","8","2",FALSE,TRUE,TRUE,TRUE,FALSE,3,18.50543806,9.827266899,631733.6795,100,"Stegastes variabilis","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Coastal,Coastal",FALSE,NA,NA,NA,"Normal",NA,NA,NA,"Stegastes","Stegastes","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Chordata_Actinopterygii","Y","E","Y","N",TRUE,FALSE
"417","Stramonita haemastoma","Stramonita haemastoma","Stramonita","Gastropoda","Mollusca",NA,NA,"Stramonita","LIU, LL; FOLTZ, DW; STICKLE, WB",1991,"GENETIC POPULATION-STRUCTURE OF THE SOUTHERN OYSTER DRILL STRAMONITA (= THAIS) HAEMOSTOMA","MARINE BIOLOGY",111,"71","79",1,1,0,"Mollusca","Genetic, Morphological","Allozymes",2,"No differentiation","Allopatric, Parapatric",NA,NA,NA,"963","9","155","5","gulf of Mexico",NA,"Planktotroph","Soft sediment, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Stramonita haemastoma","Stramonita haemastoma","Stramonita","Gastropoda","Mollusca","other","Stramonita haemastoma",9,1767,"Stramonita","Gastropoda","Mollusca",1,1,0,1,1,"963","9","155","5",FALSE,TRUE,TRUE,TRUE,FALSE,3,136.1672633,81,196839249.2,100,"Stramonita haemastoma","TRUE","TRUE","nuc&mito","Allopatric, Parapatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,5,5,"Sediment","Easy",NA,"Demersal or benthic",NA,"Stramonita","Stramonita","Allopatric",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Mollusca_Gastropoda","Y","B","Y","B",TRUE,FALSE
"418","Streblospio benedicti","Streblospio benedicti","Streblospio","Polychaeta","Annelida",NA,NA,"Streblospio","Schulze, SR; Rice, SA; Simon, JL; Karl, SA",2000,"Evolution of poecilogony and the biogeography of North American populations of the polychaete Streblospio","EVOLUTION",54,"1247","1259",1,1,0,"annelida","Genetic, Morphological, Reproductive","mtDNA",2,"Statistic","Allopatric",NA,NA,TRUE,"88","11","60","11","Atlantic, Pacific, gulf of Mexico",NA,"Planktotroph, Brooding","Soft sediment, Coastal, Estuarine","Demersal or benthic, Coastal","Streblospio benedicti","Streblospio benedicti","Streblospio","Polychaeta","Annelida","other","Streblospio benedicti",7,1879,"Streblospio","Polychaeta","Annelida",1,1,0,1,1,"88","11","60","11",FALSE,TRUE,TRUE,TRUE,FALSE,3,140.5715532,30.85918,26919562.09,100,"Streblospio benedicti","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Soft sediment, Coastal, Estuarine,Demersal or benthic, Coastal",TRUE,10,10,"Sediment","Normal","Very low or null","Demersal or benthic",NA,"Streblospio","Streblospio","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Annelida_Polychaeta","N","B","N","N",TRUE,FALSE
"419","Stylocheiron affine","Stylocheiron affine","Stylocheiron","Malacostraca","Arthropoda","6/13/2023 16:49:20",242,"Stylocheiron","Wiebe, PH; Bucklin, A; Kaartvedt, S; Rostad, A; Blanco-Bercial, L",2016,"Vertical distribution and migration of euphausiid species in the Red Sea","JOURNAL OF PLANKTON RESEARCH",38,"888","903",NA,NA,0,"Arthropoda","Genetic, Morphological","mtDNA",2,"Statistic","Allopatric",NA,NA,TRUE,"14","4",NA,NA,"Red Sea, Atlantic Ocean (Sargasso Sea),",NA,"Planktotroph","Coastal, Pelagic","Pelagic","Stylocheiron affine",NA,NA,NA,NA,"other","Stylocheiron affine",12,1910,"Stylocheiron","Malacostraca","Arthropoda",1,1,0,1,1,"14","4",NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,3,246.702744,90.16500092,205693622.3,100,"Stylocheiron affine","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Coastal, Pelagic,Pelagic",FALSE,1000,1000,NA,"Normal","High","Pelagic",NA,"Stylocheiron","Stylocheiron","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Arthropoda_Malacostraca","Y","I","Y","Y",TRUE,FALSE
"420","Stylophora pistillata","Stylophora pistillata","Stylophora","Anthozoa","Cnidaria",NA,NA,"Stylophora","Stefani, Fabrizio; Benzoni, F.; Yang, S. -Y.; Pichon, M.; Galli, P.; Chen, C. A.",2011,"Comparison of morphological and genetic analyses reveals cryptic divergence and morphological plasticity in Stylophora (Cnidaria, Scleractinia)","CORAL REEFS",30,"1033","1049",1,1,0,"Cnidaria","Genetic, Morphological","mtDNA, ITS",2,"Statistic","Allopatric",NA,NA,TRUE,"51","6","51","6","Indo-Pacific",NA,"Lecithotrophic","Coral reef","Demersal or benthic","Stylophora pistillata","Stylophora pistillata","Stylophora","Anthozoa","Cnidaria","other","Stylophora pistillata",10,1797,"Stylophora","Anthozoa","Cnidaria",1,1,0,1,1,"51","6","51","6",FALSE,TRUE,TRUE,TRUE,FALSE,3,179.1587067,88.320975,96134573.95,100,"Stylophora pistillata","TRUE","TRUE","nuc&mito","Allopatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef,Demersal or benthic",TRUE,10,10,NA,"Normal",NA,"Demersal or benthic",NA,"Stylophora","Stylophora","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Cnidaria_Anthozoa","Y","E","N","N",TRUE,FALSE
"421","Suberites diversicolor","Suberites diversicolor","Suberites","Demospongiae","Porifera",NA,NA,"Suberites","Becking, Leontine E.; Erpenbeck, Dirk; Peijnenburg, Katja T. C. A.; de Voogd, Nicole J.",2013,"Phylogeography of the Sponge Suberites diversicolor in Indonesia: Insights into the Evolution of Marine Lake Populations","PLOS ONE",8,NA,NA,1,1,0,"Porifera","Genetic, Morphological, Ecological","mtDNA, other nuclear, ITS",2,"No differentiation","Sympatric","No",NA,TRUE,"105","10","105","10","Indo-Pacific","Morphological data (spicules and skeletons) are not presented and seem to be in another paper. Paper states that larval type is unknown but that asexual reproduction has been seen.","Lecithotrophic","Coastal, marine lakes","Demersal or benthic, Coastal","Suberites diversicolor","Suberites diversicolor","Suberites","Demospongiae","Porifera","other","Suberites diversicolor",76,2009,"Suberites","Demospongiae","Porifera",1,1,0,1,1,"105","10","105","10",FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Suberites diversicolor","TRUE","TRUE","nuc&mito","Sympatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal, marine lakes,Demersal or benthic, Coastal",TRUE,25,25,NA,"Normal",NA,"Demersal or benthic",NA,"Suberites","Suberites","Sympatric",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Porifera_Demospongiae","Y","E","N","N",TRUE,TRUE
"422","Suberites ficus","Suberites ficus","Suberites","Demospongiae","Porifera",NA,NA,"Suberites","SOLECAVA, AM; THORPE, JP",1986,"GENETIC DIFFERENTIATION BETWEEN MORPHOTYPES OF THE MARINE SPONGE SUBERITES-FICUS (DEMOSPONGIAE, HADROMERIDA)","MARINE BIOLOGY",93,"247","253",1,1,0,"Porifera","Genetic, Morphological, Ecological","Allozymes",3,"Diagnostic","Sympatric","Yes",NA,TRUE,"40","1","40","1","Atlantic",NA,"Lecithotrophic","Coastal, shells of bivalves, hermit crabs","Demersal or benthic, Coastal","Suberites ficus","Suberites ficus","Suberites","Demospongiae","Porifera","other","Suberites ficus",76,1842,"Suberites","Demospongiae","Porifera",1,1,0,1,1,"40","1","40","1",FALSE,TRUE,TRUE,FALSE,FALSE,2,170.857524,19.90374,30650049.57,100,"Suberites ficus","TRUE","TRUE","nuc&mito","Sympatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal, shells of bivalves, hermit crabs,Demersal or benthic, Coastal",TRUE,25,25,NA,"Normal",NA,"Demersal or benthic",NA,"Suberites","Suberites","Sympatric",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Porifera_Demospongiae","Y","E","N","N",FALSE,TRUE
"423","Syllis gracilis","Syllis gracilis","Syllis","Polychaeta","Annelida","07/12/2023 20:35",10,"Syllis","Alvarez-Campos, P; Giribet, G; Riesgo, A",2017,"The Syllis gracilis species complex: A molecular approach to a difficult taxonomic problem (Annelida, Syllidae)","MOLECULAR PHYLOGENETICS AND EVOLUTION",109,"138","150",NA,NA,0,"Annelida","Genetic, Morphological","mtDNA, ITS",8,"Diagnostic","Allopatric, Sympatric",NA,NA,TRUE,"61","18","61","18","global",NA,"Planktotroph","Coral reef, Rocky shore, Coastal","Demersal or benthic, Coastal","Syllis gracilis",NA,NA,NA,NA,"other","Syllis gracilis",156,1840,"Syllis","Polychaeta","Annelida",1,1,0,1,1,"61","18","61","18",TRUE,TRUE,TRUE,TRUE,FALSE,4,246.8454689,100.08333,158185949.7,100,"Syllis gracilis","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef, Rocky shore, Coastal,Demersal or benthic, Coastal",TRUE,10,10,"Rocky","Normal",NA,"Demersal or benthic",NA,"Syllis","Syllis","Sympatric, Allopatric",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Annelida_Polychaeta","N","B","N","N",FALSE,TRUE
"424","Symphurus leucochilus n. sp.","Symphurus leucochilus","Symphurus","Actinopterygii","Chordata",NA,NA,"Symphurus","Lee, M-Y; Munroe, T. A.; Shao, K-T",2014,"Description of a new cryptic, shallow-water tonguefish (Pleuronectiformes: Cynoglossidae: Symphurus) from the western North Pacific Ocean","JOURNAL OF FISH BIOLOGY",85,"563","585",1,1,0,"Fish","Genetic, Morphological","mtDNA",2,"Diagnostic","Sympatric",NA,NA,TRUE,"22","3",NA,NA,"Pacific","Not sure about habitat info","Unknown","Pelagic, Deep sea","Pelagic","Symphurus leucochilus n. sp.","Symphurus leucochilus","Symphurus","Actinopterygii","Chordata","other","Symphurus leucochilus",77,2014,"Symphurus","Actinopterygii","Chordata",1,1,0,1,1,"22","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symphurus leucochilus","TRUE","TRUE","mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Pelagic, Deep sea,Pelagic",FALSE,1000,1000,NA,"Difficult","High","Pelagic",NA,"Symphurus","Symphurus","Sympatric",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Chordata_Actinopterygii","Y","E","Y","N",FALSE,TRUE
"425","Symphurus thermophilus","Symphurus thermophilus","Symphurus","Actinopterygii","Chordata",NA,NA,"Symphurus","Tunnicliffe, Verena; Koop, Ben F.; Tyler, Jennifer; So, Stacy",2010,"Flatfish at seamount hydrothermal vents show strong genetic divergence between volcanic arcs","MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE",31,"158","167",1,1,0,"Fish","Genetic, Morphological, Ecological","mtDNA",2,"Statistic","Allopatric","No",NA,TRUE,"46","7","46","7","Indo-Pacific","larval info not given","Planktotroph, Demersal or benthic","Deep sea, hydrothermal vents","Demersal or benthic","Symphurus thermophilus","Symphurus thermophilus","Symphurus","Actinopterygii","Chordata","other","Symphurus thermophilus",77,2008,"Symphurus","Actinopterygii","Chordata",1,1,0,1,1,"46","7","46","7",FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Symphurus thermophilus","TRUE","TRUE","mito","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Deep sea, hydrothermal vents,Demersal or benthic",TRUE,100,100,NA,"Difficult",NA,"Demersal or benthic",NA,"Symphurus","Symphurus","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Chordata_Actinopterygii","Y","E","Y","N",TRUE,FALSE
"426","Synalpheus rathbunae","Synalpheus rathbunae","Synalpheus","Malacostraca","Arthropoda",NA,NA,"Synalpheus","Duffy, JE",1996,"Species boundaries, specialization, and the radiation of sponge-dwelling alpheid shrimp","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",58,"307","324",1,1,0,"Arthropoda","Genetic, Morphological, Ecological","Allozymes",3,"Statistic","Sympatric","Yes",NA,TRUE,"270","5","125","5","Caribbean",NA,"Unknown","Coral reef","Demersal or benthic","Synalpheus rathbunae","Synalpheus rathbunae","Synalpheus","Malacostraca","Arthropoda","other","Synalpheus rathbunae",164,1909,"Synalpheus","Malacostraca","Arthropoda",1,1,0,1,1,"270","5","125","5",FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,"Synalpheus rathbunae","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef,Demersal or benthic",TRUE,10,10,NA,"Normal",NA,"Demersal or benthic",NA,"Synalpheus","Synalpheus","Sympatric",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Arthropoda_Malacostraca","Y","I","Y","Y",TRUE,TRUE
"427","Tectus pyramis","Tectus pyramis","Tectus","Gastropoda","Mollusca",NA,NA,"Tectus","BORSA, P; BENZIE, JAH",1993,"GENETIC-RELATIONSHIPS AMONG THE TOPSHELLS TROCHUS AND TECTUS (PROSOBRANCHIA, TROCHIDAE) FROM THE GREAT-BARRIER-REEF","JOURNAL OF MOLLUSCAN STUDIES",59,"275","284",2,1,0,"Mollusca","Genetic, Morphological","Allozymes",2,"Statistic","Sympatric",NA,NA,TRUE,NA,NA,NA,NA,"Australia",NA,"Unknown","Coral reef","Demersal or benthic","Tectus pyramis","Tectus pyramis","Tectus",NA,NA,"other","Tectus pyramis",11,1778,"Tectus","Gastropoda","Mollusca",2,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,3,132.5036667,57.53333333,40387772.36,100,"Tectus pyramis","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef,Demersal or benthic",TRUE,10,10,NA,"Normal",NA,"Demersal or benthic",NA,"Tectus","Tectus","Sympatric",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Mollusca_Gastropoda","Y","B","Y","B",TRUE,TRUE
"428","Tethya burtoni","Tethya burtoni","Tethya","Demospongiae","Porifera","06/06/2023 22:11",166,"Tethya","Shaffer, MR; Davy, SK; Bell, JJ",2019,"Hidden diversity in the genus Tethya: comparing molecular and morphological techniques for species identification","HEREDITY",122,"354","369",NA,NA,0,"Porifera","Genetic, Morphological","mtDNA, microsatellites, ITS",2,"No differentiation","Sympatric",NA,NA,TRUE,"51","4","11","4","New Zealand",NA,"Lecithotrophic","Coastal","Demersal or benthic, Coastal","Tethya burtoni",NA,NA,NA,NA,"other","Tethya burtoni",94,2004,"Tethya","Demospongiae","Porifera",1,1,0,1,1,"51","4","11","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tethya burtoni","TRUE","TRUE","nuc&mito","Sympatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal,Demersal or benthic, Coastal",TRUE,25,25,NA,"Normal",NA,"Demersal or benthic",NA,"Tethya","Tethya","Sympatric",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Porifera_Demospongiae","Y","E","N","N",TRUE,TRUE
"429","Tetraclita squamosa","Tetraclita squamosa","Tetraclita","Thecostraca","Arthropoda",NA,NA,"Tetraclita","Chan, Benny Kwok-Kan; Tsang, Ling-Ming; Chu, Ka-Hou",2007,"Cryptic diversity of the Tetraclita squamosa complex (Crustacea : Cirripedia) in Asia: Description of a new species from Singapore","ZOOLOGICAL STUDIES",46,"46","56",1,1,0,"Arthropoda","Genetic, Morphological","mtDNA, ITS",3,"Statistic","Allopatric",NA,NA,TRUE,NA,"5","76","4","Pacific","Genetic data comes from other studies. There are 11 individuals from Singapore sequenced here but for the other numbers of individuals sequenced, need to see other papers.","Planktotroph, Pelagic","Rocky shore, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Tetraclita squamosa","Tetraclita squamosa","Tetraclita","Thecostraca","Arthropoda","other","Tetraclita squamosa",17,1789,"Tetraclita","Hexanauplia","Arthropoda",1,1,0,1,1,NA,"5","76","4",FALSE,TRUE,TRUE,TRUE,FALSE,3,276.4015329,68.37011835,102792095,100,"Tetraclita squamosa","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,5,5,"Rocky","Easy","Moderate to high","Demersal or benthic",NA,"Tetraclita","Tetraclita","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Arthropoda_Hexanauplia",NA,NA,NA,NA,TRUE,FALSE
"430","Tetrastemma melanocephalum","Tetrastemma melanocephalum","Tetrastemma","Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",5,"No differentiation","Allopatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma melanocephalum","Tetrastemma melanocephalum","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma melanocephalum",108,1837,"Tetrastemma","Hoplonemertea","Nemertea",12,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Tetrastemma melanocephalum","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,25,25,"Sediment","Normal",NA,"Demersal or benthic",NA,"Tetrastemma","Tetrastemma","Allopatric",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Nemertea_Hoplonemertea","N","E","N","N",TRUE,FALSE
"431","Tetrastemma peltatum",NA,NA,"Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",3,"No differentiation","Sympatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma peltatum","Tetrastemma peltatum","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma peltatum",NA,NA,NA,NA,NA,12,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,"Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,25,25,"Sediment","Normal",NA,"Demersal or benthic",NA,NA,"Tetrastemma","Sympatric",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"NA_NA",NA,NA,NA,NA,TRUE,TRUE
"432","Tetrastemma roseocephalum/ pimaculatum","Tetrastemma roseocephalum","Tetrastemma","Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",3,"No differentiation","Allopatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma roseocephalum/ pimaculatum","Tetrastemma roseocephalum","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma roseocephalum",108,1947,"Tetrastemma","Hoplonemertea","Nemertea",12,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetrastemma roseocephalum","TRUE","TRUE","mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,25,25,"Sediment","Normal",NA,"Demersal or benthic",NA,"Tetrastemma","Tetrastemma","Allopatric",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Nemertea_Hoplonemertea","N","E","N","N",TRUE,FALSE
"433","Tetrastemma vermiculus","Tetrastemma vermiculus","Tetrastemma","Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",3,"No differentiation","Allopatric, Sympatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma vermiculus","Tetrastemma vermiculus","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma vermiculus",108,1846,"Tetrastemma","Hoplonemertea","Nemertea",12,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Tetrastemma vermiculus","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,25,25,"Sediment","Normal",NA,"Demersal or benthic",NA,"Tetrastemma","Tetrastemma","Sympatric, Allopatric",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Nemertea_Hoplonemertea","N","E","N","N",TRUE,TRUE
